"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP11-47I22.2:ENSG00000250548",27.3021410058991,2.36716918107661,0.407481667591199,5.80926546970804,6.27475261127127e-09,1.80549643676267e-08
"RARRES1",758.374811512872,2.36642644444015,0.261418938590258,9.05223797939608,1.40067637201802e-19,8.39132481054432e-19
"FAM65B",1009.23400500498,2.36553678147333,0.279034351727513,8.47758265901027,2.29921005331412e-17,1.17479735064461e-16
"AV25S1",1.46826604272356,2.36426232302633,0.639181971540399,3.69888768503368,0.000216546392895604,0.000426250178501157
"KLRB1",105.043646192132,2.36161329240883,0.301566356066402,7.83115637703572,4.83402963839071e-15,2.12561492896541e-14
"HIST1H3B",339.838444320216,2.35909726055739,0.284270879549899,8.29876512252214,1.05199116965268e-16,5.15335736902236e-16
"hADV36S1",2.10419024250674,2.35559416979859,0.698925932281311,3.37030586647412,0.000750847908675133,0.0013940164212992
"COL17A1",59.0255494415516,2.35220899543594,0.428048747406722,5.49518953083382,3.90291015535915e-08,1.05729852997083e-07
"CEP55",109.110742412207,2.35166962340169,0.260631990586254,9.02295078248817,1.8308983722046e-19,1.08854124018869e-18
"EXO1",38.1154987671409,2.34399233901526,0.26380916482106,8.88518160695887,6.3816437040739e-19,3.65027687614022e-18
"KYNU",1142.64435759993,2.34266517245971,0.225004838272423,10.4116213253305,2.19451873138748e-25,1.95918495798236e-24
"GDA",3.67610104980941,2.34194985028412,0.759819415217688,3.08224533800989,0.00205445435266019,0.00361746912525077
"AK024242",1.98155585978463,2.34143243241362,0.626205632772154,3.73907916166183,0.000184695564201547,0.000366638630101874
"LINC00643:ENSG00000186369",2.18638357956131,2.34063478420936,0.878836523297703,2.66333353491782,0.00773706825974586,0.0126717896246276
"CXCL2",137.59807645613,2.34041144175531,0.283807798248933,8.24646629231268,1.63147129723434e-16,7.89474477784393e-16
"KRT78",1.56634747806163,2.33989783089229,0.970689558180174,2.41055218032743,0.0159283926427278,0.0249190234621846
"DUSP5",326.35053467736,2.33980958814322,0.227854727651298,10.2688656595442,9.73424618942778e-25,8.35383800807575e-24
"SPC25",18.065914226426,2.33955291135344,0.334346143110702,6.9973976358352,2.6076044544088e-12,9.57613004066655e-12
"ESCO2",69.1090183441493,2.33753869145717,0.228695408036368,10.221187699079,1.59376020825925e-24,1.34925433181975e-23
"SCARNA1",163.454823879547,2.33639430632635,0.263622064015808,8.86266601033155,7.81233559369576e-19,4.43419102305823e-18
"SCARNA10",32734.7874247983,2.33545642383479,0.237795145502881,9.82129563198545,9.11642246645115e-23,6.8351332755949e-22
"RP11-138I18.2:ENSG00000271046",1.54834578167779,2.33021687299919,0.844536131935101,2.75916776664122,0.00579487770359105,0.00965504507340832
"CCL17",9.81591258897759,2.3294645156949,0.471503367258051,4.94050451694865,7.79206876043699e-07,1.90723278173065e-06
"CDKN3",95.9262977057439,2.32586571455381,0.252464217034116,9.21265493335047,3.18156458543062e-20,2.00031986814847e-19
"ARMC3",2.56761706346087,2.3250845278067,0.621471466190031,3.74125708789299,0.000183102099271347,0.000363648407482993
"GSTA7P",1.85927977609716,2.32148781934016,0.885190333565336,2.62258604879897,0.00872652281758073,0.0141893113692524
"KIAA0931",36.2788543299434,2.31999968949999,0.399554824137278,5.80646146498006,6.3806949354778e-09,1.83534760595262e-08
"SIGLEC12",7.77414811833871,2.31887675320581,0.518052937395016,4.47613860634798,7.6005151545382e-06,1.70946740165211e-05
"P775P",2.18067885992135,2.31839764192202,0.788252091154053,2.94118806399579,0.00326955963354713,0.0056191278802613
"GS1-600G8.5:ENSG00000235385",2.96807654028911,2.31771048401441,0.565740690440386,4.0967717598857,4.18951598197435e-05,8.81703161783357e-05
"SIRPD",6.84570052889184,2.31304866018487,0.375153896712063,6.1655994525366,7.02166211363526e-10,2.16680791928101e-09
"AX748309",4.59896731093251,2.31293960569882,0.565435573597961,4.09054490678964,4.30360869379783e-05,9.04857973512103e-05
"EGFLAM-AS2",1.67476472266562,2.31149371843169,0.730702192138914,3.16338686717975,0.00155944949322773,0.00278523173877818
"SLC6A14",1.32592702537739,2.30806663771538,0.985627645013175,2.3417227077519,0.0191949701469537,0.029662477162605
"AP000688.8:ENSG00000231106",15.4443365267151,2.30795906730096,0.487356934325036,4.73566477616116,2.18338226197353e-06,5.14600080982034e-06
"TMEM125",3.60889628831098,2.3067887218765,0.610714588400118,3.77719603508992,0.000158603892800988,0.000317144169943063
"TRGC2",58.8524919986808,2.30669436343423,0.356488126998398,6.47060642063009,9.76103778820619e-11,3.19942288340654e-10
"IL10",133.002607509499,2.30394730652532,0.230909085882327,9.97772477302791,1.90791446325252e-23,1.49446337155989e-22
"AK096291",22.581437696259,2.29973019121194,0.523748793310854,4.39090308289649,1.12880849302962e-05,2.50621706555969e-05
"DTHD1",106.754580502613,2.29950379222734,0.315641792527345,7.28516896896068,3.21267391439157e-13,1.25451083992194e-12
"RLN2",2.06663195662912,2.29643758878781,0.541381130588264,4.24181313133781,2.21721269585704e-05,4.79316303134584e-05
"SDR42E1",40.6155806836739,2.29576934521304,0.306438179660558,7.49178626421834,6.79425026478048e-14,2.77736883987321e-13
"ZNF80",15.1681997186972,2.29480908187889,0.368862759769221,6.22130866047481,4.93025155461682e-10,1.54117288017369e-09
"AK124272",1.77912811394471,2.29445391014402,0.686306775358039,3.34318994439044,0.000828211888641933,0.00152939179377415
"HIST1H2AG",322.988867013303,2.29360049558748,0.246581690769392,9.30158475445161,1.38367708659666e-20,8.90517645915025e-20
"THEM5",1.50425876077397,2.29302556517194,0.959866241444405,2.38890114701961,0.0168988485996415,0.026328685785617
"RP11-367F23.2:ENSG00000260454",1.29985015714842,2.29101831884621,0.759253114192816,3.01746318325195,0.00254900002271167,0.00443555406634324
"HIST1H2BI",238.957451936032,2.28958002710147,0.213330499839702,10.732548926768,7.15936415237768e-27,7.07796277551685e-26
"MEGF10",254.340859300791,2.2895367132391,0.317158485277412,7.21890417415915,5.24081676524543e-13,2.01722307770175e-12
"LRRN1",144.111101923413,2.28784645874064,0.335176754407851,6.82579095552889,8.74421830058796e-12,3.09458330530418e-11
"HIST1H3C",187.267519678097,2.28751829003732,0.286098128190323,7.99557237408972,1.28973288876523e-15,5.88833017328328e-15
"MND1",9.79358166274509,2.28670225244448,0.338212401873212,6.76114252398618,1.36907759769462e-11,4.76967740699343e-11
"RAB25",2.92168180402614,2.28587916552265,0.805466998955667,2.83795508504559,0.00454035711807544,0.00766169965976046
"CEACAM3",30.7130836368477,2.28237579334897,0.320525197176696,7.12073750660783,1.07351070587334e-12,4.04801311496464e-12
"HMSD",2.30787124322825,2.28045172946112,0.585064023102315,3.8977815066614,9.70779431365477e-05,0.000197808404759165
"RP11-79H23.3:ENSG00000261618",85.5445247031663,2.27611444085688,0.278493732227918,8.17294673976401,3.00946860186772e-16,1.43384917671178e-15
"GCSAM",55.1466415926206,2.27079496808777,0.325602626355736,6.97412976517831,3.07769908920446e-12,1.12382240583054e-11
"NACAP1",3.30006343343541,2.26937906006402,0.409981312472729,5.53532317455317,3.106550078523e-08,8.46509543703731e-08
"LTA",11.4488797593887,2.26886167357023,0.428306169633886,5.29728926274782,1.17534427715086e-07,3.08134122575502e-07
"RP11-1149M10.2:ENSG00000253214",6.18564016591425,2.26860243614737,0.458144322477097,4.9517200690854,7.35603692176848e-07,1.80368037398342e-06
"C15orf53",7.02604328520636,2.26776803223597,0.454607943840169,4.98840388287026,6.08801881597664e-07,1.5021792017902e-06
"SLC9A2",2.37492500524047,2.26566855278532,0.592092526668959,3.82654475565111,0.00012995453068247,0.000261790793769641
"CDK1",158.920239969417,2.26540856027547,0.239791874596377,9.44739501323244,3.47367795423417e-21,2.33587119575543e-20
"RP11-761N21.1:ENSG00000231873",25.8850274570267,2.26507560074884,0.373574190172053,6.06325506509332,1.33393863566226e-09,4.03435885437853e-09
"MIR29C",59.9598918755886,2.2642526696735,0.386764937185307,5.85433800217688,4.78913759919162e-09,1.38952130412416e-08
"STC1",232.498633470985,2.26112670311264,0.341448063792353,6.62216876557751,3.53966590058948e-11,1.19638700880769e-10
"C10orf40",1.66478138127888,2.26042643487451,0.956897139534627,2.36224599435403,0.018164584488003,0.0281762589660908
"STEAP1",504.505167763681,2.26014391157977,0.219082685462718,10.3163967832793,5.94110547509028e-25,5.16946363124429e-24
"DKFZp686L03130",8.22925908520003,2.25855789367702,0.936301319248992,2.41221265766091,0.0158560302298472,0.0248166693134896
"SERPINE2",610.922543542322,2.25773227509889,0.25169952372462,8.96995052548861,2.96647651851344e-19,1.73850936055731e-18
"SHISA8",1.36081865972511,2.25743865456487,0.735697058459002,3.06843506931145,0.0021518308495567,0.00377936233234667
"BC041466",16.4636684271613,2.25662199495864,0.406065082667766,5.55729140790213,2.7399311559181e-08,7.49160714647659e-08
"ZNF215",321.831892575137,2.25541730664646,0.254610668888956,8.85829850134882,8.12449280191456e-19,4.60510522285071e-18
"NEB",1307.90600910594,2.25508007401045,0.321807497813083,7.0075436070799,2.42538439280248e-12,8.93446248375401e-12
"RASSF6",168.636231034452,2.2548887383164,0.469851006869691,4.79915697816472,1.59334875781032e-06,3.80295840574592e-06
"LY75-CD302",698.929715770566,2.25175426933107,0.27218283368152,8.27294741139274,1.30687351875282e-16,6.3559383679565e-16
"BC033281",271.947049365301,2.25172539997024,0.329521138032397,6.83332612109656,8.29680461734768e-12,2.94081502091466e-11
"PRDM1",920.390596576557,2.25058431654423,0.27876376133752,8.07344651164784,6.83411223660344e-16,3.1763147481259e-15
"SLC2A3",2061.22292699042,2.2499616794336,0.224638071376263,10.0159410452958,1.29721433707554e-23,1.02605310894017e-22
"AC012065.7:ENSG00000260396",16.9315729529296,2.24755546592785,0.389694266575547,5.76748404763131,8.04636986865478e-09,2.29652603431563e-08
"FBXO16",14.0249557961382,2.24572796005024,0.496290637950798,4.52502583833322,6.03881274471816e-06,1.36928602637841e-05
"CTB-114C7.4:ENSG00000250274",3.63254181308737,2.2439157156602,0.494637710170265,4.53648330793014,5.7200014431237e-06,1.29887809338687e-05
"TGM2",1273.56928020281,2.24322839691463,0.299687295885188,7.4852301973255,7.14218387619338e-14,2.91436481387705e-13
"FLJ46481",13.8614960595628,2.2414250499308,0.507708177017579,4.41479013219279,1.01108030499494e-05,2.25322354700393e-05
"LOC100287534",1.94707919261325,2.24072548248828,0.743153704338994,3.01515752314162,0.0025684582244437,0.00446631003795009
"HLA-DRB4",2505.47808525154,2.24069631557081,0.423765517869351,5.28758528262706,1.23941581595575e-07,3.24320280701816e-07
"KLRC3",15.8395053024041,2.24043590861149,0.309941177082007,7.22858424203085,4.88055049377908e-13,1.88202564621521e-12
"RP11-705O24.1:ENSG00000254119",1.349336484831,2.23915071330145,0.730793702563796,3.06399836978067,0.00218400100208934,0.00383263861908348
"CTD-2207P18.2:ENSG00000258976",3.69198106241612,2.23869944679823,0.414436669034415,5.40178901643553,6.59795269399204e-08,1.76034446370071e-07
"Z24749",588.574930478772,2.23433702763486,0.334721096348325,6.67522021172432,2.46861202490965e-11,8.44521616499827e-11
"RPL23P8",15.9209753782892,2.23264254005485,0.301520361246005,7.40461616200202,1.31530350643127e-13,5.27258370546693e-13
"TCRBV5S3A2T",1.34058656426102,2.23101934347007,0.618908647559681,3.60476356610438,0.000312437233018599,0.000604734363058568
"BC062769",10.8737522009966,2.22994901504319,0.328302068305079,6.79236968123814,1.10306445228972e-11,3.87092769257836e-11
"RP11-456O19.4:ENSG00000267712",1.67951124185396,2.2287686469664,0.654683063287561,3.4043474956789,0.000663223226404619,0.0012389732216057
"CTSE",1.33856421608968,2.22834596456074,0.81727949652709,2.72654088843507,0.00640020223658932,0.0105994222874592
"FCGR3A",9245.45994877793,2.22785856958602,0.257949949012984,8.63678623744904,5.78164212908057e-18,3.07527362354366e-17
"CNTNAP2",21.8399439713118,2.22762936542492,0.456671998968495,4.87796355033059,1.07186725598787e-06,2.59540706095999e-06
"CD96",297.939550594875,2.22734640325519,0.280362614749553,7.94452001114655,1.9494415630738e-15,8.78968592410767e-15
"LOC730227",11.1222145212362,2.22689541657337,0.399075366761898,5.58013749293129,2.40328533457857e-08,6.59757414476174e-08
"7SK:ENSG00000260682",185.180157695146,2.22571012947032,0.218052508453786,10.2072209361537,1.84061150025044e-24,1.55089479102528e-23
"NUF2",46.5362674187222,2.22523955890655,0.263958134454547,8.4302746096644,3.44854992601923e-17,1.73934717517368e-16
"GDNF-AS1",1.40069530592011,2.22368245836506,0.783535789822642,2.83801006571557,0.00453957510375988,0.00766089626985343
"GBP1",3167.36838207573,2.22308044774825,0.253298321966282,8.77653049768005,1.68595066433825e-18,9.33441886720286e-18
"AK289390",114.725443557066,2.22269826925336,0.208202716286098,10.6756449142531,1.32335379029526e-26,1.28547034975073e-25
"GNLY",61.8641199715783,2.22131944170494,0.301943663978545,7.35673473798336,1.88463328317968e-13,7.46637979392273e-13
"KIF18A",74.9282264897698,2.22108508020695,0.18967628250243,11.7098724780126,1.13450122785509e-31,1.57222909507178e-30
"MARCH1",2204.13246941795,2.22052973159991,0.17758297384169,12.5041814739483,7.08255825434083e-36,1.30701122922036e-34
"NELL2",116.975445731701,2.21937127964078,0.286615218020946,7.7433825564649,9.68062071759065e-15,4.17106166569004e-14
"DTL",92.2117239279433,2.2189691018542,0.221219175331737,10.0306363520552,1.11793760152049e-23,8.89307287715251e-23
"TMEM154",435.600575843096,2.2178325511185,0.201194423229563,11.0233301476153,2.94941494743372e-28,3.2070885416255e-27
"AKR1D1",1.61410510053316,2.21762271695561,0.650374392211776,3.40976327406431,0.000650192888691137,0.00121581020897577
"OVOL1",2.24035550317138,2.21760324630997,0.821277442185782,2.70018769833486,0.00693003661298062,0.0114292661263343
"X58749",6.97056501596457,2.21747450902536,0.457538266021553,4.84653344584059,1.25637415665279e-06,3.02462234482784e-06
"SCG5",15.0284495416057,2.21732129426519,0.33680985345967,6.5833029274207,4.60110335416911e-11,1.54141578856325e-10
"MMP25",105.516353374622,2.21587331107632,0.345454078867993,6.41437877456083,1.41398252290498e-10,4.58605754935713e-10
"SHISA2",66.5866072132354,2.21328316006196,0.319507989786865,6.92716060571247,4.29371041274018e-12,1.5524559075345e-11
"TCRBV6S3A1N1T",1.95052663774077,2.21325063879276,0.582051670519318,3.80249855965202,0.00014324409962398,0.000287544588599895
"IL2RA",210.15319709616,2.21003908503199,0.301325868798314,7.33438218844473,2.22746608792126e-13,8.77737305644757e-13
"CLCA4",1.52948345113125,2.20989696907701,1.00433798317392,2.20035187964641,0.0277819391140099,0.0418073024032833
"SIT1",65.4783841420681,2.20939454596308,0.336023825897553,6.57511276190481,4.8616310125695e-11,1.62673655554203e-10
"CD53",2633.68008387791,2.19919257377627,0.190373545863597,11.5519861953509,7.21338648436334e-31,9.45746724300663e-30
"MMRN1",982.75564860218,2.19747596148538,0.293797412358326,7.479562001061,7.45707244069266e-14,3.03691670287568e-13
"IFNE",21.6427823054473,2.19577993610249,0.400606520238097,5.48113878625203,4.22596799954808e-08,1.14283683201601e-07
"GPR85",75.3473932340232,2.19430327655961,0.193236698710238,11.3555204120414,6.9624076604873e-30,8.45550982705736e-29
"LHX2",2.05560845184642,2.19321479511515,0.564215740091311,3.88719179433067,0.000101410625708386,0.000206247453016276
"SCG2",580.428785014479,2.19268762733357,0.345435232305671,6.34760853054299,2.18687696687593e-10,7.0030400261518e-10
"AX748201",7.56218030775266,2.19042714307502,0.385564332655773,5.68109380861898,1.33836041426539e-08,3.75184389276098e-08
"B2M",90233.604738115,2.18891076963581,0.157650964216149,13.8845377858564,7.86058084869641e-44,2.53993116920072e-42
"CATSPERB",14.2694965110164,2.18700477594624,0.331797311564648,6.5913878736179,4.35733844969878e-11,1.46268725814151e-10
"TCRBV13S6A2T",1.77154812072132,2.18691309809939,0.846046152329559,2.58486264854204,0.00974177966909183,0.0157267693703841
"CLEC12B",37.6345899220689,2.18540036989903,0.354288383722606,6.16842230878817,6.89747250506258e-10,2.12900907767505e-09
"RP11-1036E20.9:ENSG00000214797",2.43053705669763,2.18370957974485,0.686814717125594,3.17947406381148,0.00147542572498902,0.00264516115443694
"KLRC2",10.8854937780155,2.18324994193663,0.429459241263164,5.08371862138783,3.70116118765141e-07,9.2991349915889e-07
"BC039561",5.10627807578621,2.1814170408417,0.75904356461701,2.87390229300261,0.00405434368803423,0.00688284690093913
"GVINP1",1298.09091480562,2.18111857544191,0.244695151856336,8.91361581500591,4.93947616883924e-19,2.8474761100385e-18
"RP13-884E18.2:ENSG00000250126",3.37985326962941,2.18042897892062,0.415607069257403,5.24637124872914,1.55124165226734e-07,4.01511043473682e-07
"SUMO1P1",8.16286963237065,2.17886510037654,0.379668199303008,5.73886647440183,9.53123275976988e-09,2.70276447480645e-08
"LAD1",32.8218561660613,2.17471099794732,0.481631681779042,4.51529888962954,6.3227525210685e-06,1.43120644158544e-05
"BC016656",1.51610493098331,2.17458658672564,0.645975406416857,3.36636126565219,0.000761668845917233,0.00141244899581304
"DAW1",71.8256866915658,2.17431998206381,0.356144784472784,6.10515744399443,1.02699393934029e-09,3.12946972851784e-09
"AK091996",5.63158165290694,2.17376165168978,0.445674964910221,4.87745963502274,1.07460829538581e-06,2.60179260688887e-06
"LEF1",186.866454370231,2.17310335834255,0.245084647597913,8.8667461615456,7.53143347288383e-19,4.282519460217e-18
"SNX10",1341.03492655175,2.17065998156647,0.203018594026115,10.6919269733848,1.11039614191356e-26,1.08407564077191e-25
"CARD16",236.652118843474,2.17019505237287,0.184623517645578,11.7547053595794,6.67933318902522e-32,9.38103543014972e-31
"CXorf21",259.336604166671,2.16799355420684,0.204763200754738,10.5878084842189,3.39445713427009e-26,3.19323799986445e-25
"TRD",3.66438399393871,2.16796065477107,0.585053839179163,3.70557461482988,0.000210912026497557,0.000415911407792095
"KRT72",2.20262921850424,2.16670959332562,0.780890736825922,2.77466422784399,0.00552587265640346,0.00923203035970748
"ISG20",277.760648901491,2.16463311470182,0.280797881289383,7.70886555397831,1.26941054811832e-14,5.43301639821894e-14
"RP3-340N1.2:ENSG00000227066",7.24646527749264,2.164187428096,0.395002177484911,5.47892531093369,4.27916933580213e-08,1.15684938472587e-07
"SLC27A2",15.2331152035432,2.16386122967198,0.364277769610181,5.94014076672194,2.84777439737236e-09,8.40173968649841e-09
"DHRS9",249.17294258294,2.16282970861594,0.244192429858834,8.85707108064838,8.21441594361148e-19,4.65291572178056e-18
"AK093381",1.98067919233571,2.16253204577799,0.823442801627792,2.62620796672588,0.00863420464420104,0.0140528891654805
"CLEC7A",1103.50152039134,2.16000039650257,0.182626490405195,11.8274210477908,2.81663112376839e-32,4.05834733034569e-31
"ACOXL",31.3483228931321,2.15645999133558,0.578065105958554,3.73047943753622,0.000191115741555022,0.000378692862796397
"RSPO1",5.2710721481214,2.1547952960205,0.626564408001739,3.43906431406254,0.000583728539871672,0.00109709772556788
"ARNTL",284.595996296376,2.15250955835826,0.170361117371399,12.6349814533421,1.35426079125429e-36,2.59078676352864e-35
"CALCA",1.62728817758304,2.15096345254794,0.828022943330635,2.59770996670203,0.00938477246915561,0.0151837105680705
"GK",622.803807945002,2.15089204729181,0.191146467047993,11.2525859384666,2.24900028870739e-29,2.63915019821043e-28
"KLHL6",975.117047153269,2.15042320946239,0.230112931373384,9.34507763917485,9.18220810910787e-21,6.00211055777289e-20
"PYHIN1",146.703201740919,2.14814439770805,0.294101141309024,7.30410085505554,2.7912695759841e-13,1.09326378375022e-12
"GPR19",19.8164201032877,2.14740402084083,0.291973865015724,7.35478163679199,1.91239484804846e-13,7.57157182368846e-13
"KIF11",228.256149727159,2.14570830454439,0.211900746664504,10.1260063417409,4.23598577801867e-24,3.47529234805687e-23
"ARAP2",1745.89718426072,2.14541750418419,0.178203313387532,12.0391560818998,2.21206967929737e-33,3.41100054858157e-32
"NABP1",1635.00921782254,2.14522869861211,0.164998808516703,13.0014799373229,1.19998365631278e-38,2.61759501057358e-37
"C3orf52",153.915985403437,2.14496750802991,0.270988197153984,7.91535399163922,2.46550582420334e-15,1.10311232534751e-14
"SLC5A1",2.68645772263481,2.14175831145093,0.689651078819564,3.10556798535986,0.00189913957820755,0.00335484292589401
"KCNH8",21.26362137378,2.14159432334779,0.411811448358186,5.20042444639633,1.98833933780787e-07,5.10059349491751e-07
"ZBTB20-AS1",3.03931087831652,2.14090656467735,0.622926969776291,3.43685001380852,0.000588521402444968,0.00110527620819161
"CCR5",558.287916298108,2.13892350920341,0.279700027889426,7.64720520531728,2.05394416859982e-14,8.67074677513093e-14
"VWDE",10.1283213013092,2.1365192120515,0.42687159750168,5.00506293826001,5.58437818838079e-07,1.38254076711252e-06
"AK027541",21.9814862536263,2.13645813548911,0.326384962046422,6.54582282864258,5.91686935292983e-11,1.96720980265625e-10
"CD86",986.021852103718,2.13623361290772,0.191887709548038,11.1327276662965,8.69338628580032e-29,9.71874015040231e-28
"TARP",34.2202242713593,2.13576989955935,0.307467123185948,6.94633584699622,3.74895687250108e-12,1.36158633794303e-11
"CD83",484.278311567018,2.13415667673668,0.224158381887984,9.52075340106246,1.71928029535752e-21,1.18053789844647e-20
"RP11-960L18.1:ENSG00000261218",6.46764479003982,2.13384467396904,0.49597284691068,4.30234172548023,1.69002390121523e-05,3.69322093606967e-05
"AURKA",81.506905810806,2.13356717369674,0.21336732207453,9.99950298364564,1.53163832636283e-23,1.20728004308398e-22
"C6orf223",5.85369226140521,2.13217302542175,0.559832381746996,3.80859181237098,0.000139760452570338,0.000280844266832484
"CYLC2",1.37766094382583,2.13160925542422,0.926555863014739,2.30057284240649,0.0214157875583886,0.0328309857384248
"GRM7",7.48375440079681,2.13013751653386,0.528417124851379,4.03116669834077,5.55006607277485e-05,0.000115522196487763
"POTEH",1.25082064548697,2.12976575778308,0.913014599041862,2.33267437346359,0.0196652421816419,0.0303367827704476
"MIR181A1HG",34.8694090478916,2.12442645107741,0.200568688083324,10.5920144932834,3.24531428705726e-26,3.05638060836735e-25
"LINC00426:ENSG00000238121",31.441926786629,2.12234029130355,0.34750565415542,6.10735470322546,1.01295954654604e-09,3.08783115819912e-09
"RAD51AP1",91.3787648316315,2.12209374681224,0.186571206879497,11.3741760173254,5.62313978652039e-30,6.88580276450091e-29
"STRIP2",76.3005847235359,2.11973193547516,0.233939483208593,9.06102683652204,1.29228206515996e-19,7.76609730639205e-19
"TOX",138.006583945786,2.11945475098849,0.282310325612404,7.50753535631701,6.02509150055329e-14,2.47142246284776e-13
"EOMES",97.1346420848824,2.11767832142363,0.328658935012528,6.44339190517644,1.16832489790534e-10,3.81101889974543e-10
"ADAM12",797.008314730415,2.11716695730148,0.297383757835769,7.11930931503896,1.08469238121561e-12,4.08833031462992e-12
"AGXT2L1",1.82255771041865,2.11677344313399,0.849648088409343,2.49135315198188,0.012725756039117,0.0202078873006701
"DCSTAMP",8.91269775310717,2.11583011650189,0.454369260267968,4.65663129423425,3.21425328328363e-06,7.47088645999525e-06
"LCP1",7181.63361043965,2.11381696522965,0.185466288554948,11.3973109706317,4.31233631070441e-30,5.34072828351434e-29
"ANXA8L2",16.6341909156944,2.10692857060134,0.541613763776015,3.89009421753296,0.000100205308658445,0.000203928593208028
"APOBEC3H",14.9841871415636,2.10661778978396,0.338651062439777,6.22061473720781,4.95210774542528e-10,1.5478118092978e-09
"SLMO2-ATP5E",125.214702176683,2.10648897266335,0.293795488109356,7.16991600592342,7.50437942631015e-13,2.85947458298324e-12
"TERT",1.54465315402552,2.106034216111,0.725691251600288,2.90210776479224,0.0037066100776649,0.00632252091580167
"HEPACAM2",2.49731295309501,2.10369023257318,0.541174215545451,3.88726988859377,0.000101378016369351,0.000206197878973464
"AK125001",16.2270590596064,2.10303188531477,0.403950413044646,5.20616347304572,1.92784827160355e-07,4.9545542300386e-07
"PTPN7",313.305028164825,2.10275114664691,0.296146234215037,7.10038117560552,1.24413263920533e-12,4.67380281292826e-12
"CDC6",135.209247025701,2.10173677814807,0.203082815670128,10.3491611105194,4.22168590996931e-25,3.7042557308147e-24
"FOXG1",2.33624169293998,2.10121121379622,0.732352209499429,2.8691266122245,0.00411606996488294,0.00698148361288259
"BC038746",1.55318989998129,2.10052858235217,0.550694107492834,3.81432914166328,0.000136553372725646,0.000274620105990654
"PLCH1",28.0691580024365,2.10017936473798,0.271672143482227,7.73056573934449,1.07069681016003e-14,4.59903765352101e-14
"CST7",106.195509380821,2.09932409234948,0.283708809824656,7.39957315265235,1.36622943495106e-13,5.46972302318857e-13
"OVOS2",19.9691114343708,2.09891125057843,0.422586494418644,4.96682046941874,6.80595406933231e-07,1.67240409973722e-06
"RP11-526I2.5:ENSG00000270127",14.1239161187637,2.09692669689555,0.408398997818545,5.13450500147218,2.82887571573249e-07,7.16213787012163e-07
"LINC00892",12.2315435443205,2.09598126200572,0.354054163991265,5.91994523769372,3.22048835557031e-09,9.46344395684015e-09
"CHST4",1.93751416959886,2.09563127950837,0.58381303885924,3.58955888276014,0.000331238006079739,0.00063904947213011
"DYDC1",1.3490480382172,2.09527129960898,0.945270641572879,2.21658349202781,0.0266515666718713,0.0402514041732707
"AC006129.4:ENSG00000270164",55.6618398067794,2.09481963481856,0.282303751660874,7.42044561042543,1.16726936039021e-13,4.69796839005007e-13
"CENPA",18.9244767579029,2.09473556932212,0.293148228359894,7.1456531770352,8.9568947732123e-13,3.39434865179755e-12
"RP11-408H20.1:ENSG00000261521",1.99788436876418,2.09280896552934,0.469659136967889,4.45601671680546,8.34965240960782e-06,1.87341632148911e-05
"E2F8",34.5125194704104,2.09088576049816,0.299609492501008,6.97870332159493,2.97916835433693e-12,1.08895539234134e-11
"FCGR2A",4320.03472679771,2.09081451528822,0.171058160738934,12.2228282255366,2.34772424027057e-34,3.86787568584576e-33
"E2F7",33.6864108800361,2.0906555112181,0.287091831955138,7.28218388165356,3.28458943051204e-13,1.28119452521624e-12
"TCRBV15S1",3.01009041762028,2.0897375990673,0.557807427495797,3.74634236845662,0.000179431665123467,0.000356783210895812
"RP11-445P17.8:ENSG00000224034",7.16370800755542,2.08926647261296,0.324560108078041,6.43722509517588,1.21677423293824e-10,3.96544252228517e-10
"AX747798",25.6729392200999,2.08908919244762,0.412992622318494,5.0584177042188,4.22749619572997e-07,1.05695846379263e-06
"POTEM",9.29162642596194,2.08729170454452,0.456306383838899,4.57432062857453,4.77767715595516e-06,1.09532721174979e-05
"BC016015",8242.52309807397,2.08585447672736,0.231038825720764,9.02815563669955,1.74589401156547e-19,1.03948354345275e-18
"ACTN2",34.7607230964768,2.08579995896969,0.465145914901424,4.48418419284993,7.3193418443739e-06,1.64770728574983e-05
"TMED7-TICAM2",432.001281139422,2.08448084502455,0.218619381570108,9.53474861219516,1.50249146267152e-21,1.03565624024829e-20
"RP11-367G18.1:ENSG00000230943",2.13243095709914,2.08187218445723,0.531149361133421,3.91956074279128,8.87105017281752e-05,0.000181464497980474
"RP11-496I2.2:ENSG00000257310",1.23003624595432,2.08046354900155,0.952093688688221,2.18514582516347,0.0288781562004827,0.0433657224497773
"SLC6A15",11.3039435440142,2.07702681094761,0.517573494168742,4.01300846034138,5.99497637972122e-05,0.000124431163283032
"DEPDC1",61.4566569636079,2.07586052992054,0.273595364672257,7.58733808376922,3.26544273134983e-14,1.36016661474488e-13
"FABP7",2.98765849770582,2.07341290010945,0.894242553844988,2.31862473016338,0.0204153929974453,0.0314185270060241
"CTC-782O7.1:ENSG00000267337",1.22775697423246,2.07331681715101,0.737943775050894,2.80958643090121,0.00496051977384671,0.00832861791328658
"LMNB1",329.141803419439,2.07327447605464,0.222383809927083,9.32295600446112,1.13143281574042e-20,7.33644240594809e-20
"PGBD3",20.3711960143395,2.07295298474751,0.530136641403763,3.91022393633928,9.2210593612027e-05,0.000188378013153237
